gene_id	chr	start	end	strand	size	locus_tag	gene_name	biotype	description
LINF_320036100	LinJ.32	1136700	1137575	-	876	LINF_320036100	-	protein_coding	SNAP protein - putative
LINF_320036200	LinJ.32	1139914	1141770	-	1857	LINF_320036200	DC2	protein_coding	outer dynein arm docking complex - putative
LINF_320036300	LinJ.32	1144273	1148298	-	4026	LINF_320036300	-	protein_coding	ubiquitin hydrolase - putative
LINF_320036400	LinJ.32	1149796	1151979	-	2184	LINF_320036400	-	protein_coding	hypothetical protein - conserved
LINF_320036500	LinJ.32	1152577	1154493	-	1917	LINF_320036500	-	protein_coding	tubulin-tyrosine ligase-like protein
LINF_320036600	LinJ.32	1155801	1157615	-	1815	LINF_320036600	-	protein_coding	hypothetical protein - conserved
LINF_320036700	LinJ.32	1158580	1159035	-	456	LINF_320036700	-	protein_coding	nucleoside diphosphate kinase b
LINF_320036800	LinJ.32	1159627	1160082	-	456	LINF_320036800	-	protein_coding	nucleoside diphosphate kinase b
LINF_320036900	LinJ.32	1160461	1162638	-	2178	LINF_320036900	-	protein_coding	DNA replication licensing factor MCM7 - putative
LINF_320036950	LinJ.32	1163045	1163422	-	378	LINF_320036950	-	protein_coding	tubulin binding cofactor A-like protein
LINF_320037000	LinJ.32	1163713	1164282	-	570	LINF_320037000	-	protein_coding	ATP binding protein-like protein
LINF_320037050	LinJ.32	1164569	1165165	-	597	LINF_320037050	-	protein_coding	hypothetical protein%2C conserved
LINF_320037100	LinJ.32	1172408	1174687	+	2280	LINF_320037100	-	protein_coding	hypothetical protein - conserved
LINF_320037200	LinJ.32	1176592	1176915	+	324	LINF_320037200	-	protein_coding	Rab5-interacting protein (Rab5ip) - putative
LINF_320037300	LinJ.32	1177678	1178130	+	453	LINF_320037300	-	protein_coding	Domain of unknown function DUF21 - putative
LINF_320037400	LinJ.32	1178292	1178738	+	447	LINF_320037400	-	protein_coding	hypothetical protein
LINF_320037500	LinJ.32	1179579	1180790	+	1212	LINF_320037500	-	protein_coding	Domain of unknown function DUF21 - putative
LINF_320037600	LinJ.32	1181540	1184167	+	2628	LINF_320037600	-	protein_coding	leucine-rich repeat protein - putative
LINF_320037700	LinJ.32	1186680	1189007	+	2328	LINF_320037700	-	protein_coding	50S ribosome-binding GTPase - putative
LINF_320037800	LinJ.32	1189694	1190683	+	990	LINF_320037800	-	protein_coding	chaperone protein DNAj - putative
LINF_320037900	LinJ.32	1193425	1194351	+	927	LINF_320037900	-	protein_coding	protein phosphatase 2A catalytic subunit - putative
LINF_320038000	LinJ.32	1197452	1199929	+	2478	LINF_320038000	-	protein_coding	Miro-like protein/Ras family - putative
LINF_320038100	LinJ.32	1201782	1205084	+	3303	LINF_320038100	-	protein_coding	hypothetical protein - conserved
LINF_320038200	LinJ.32	1206254	1206607	+	354	LINF_320038200	-	protein_coding	hypothetical protein - conserved
LINF_320038300	LinJ.32	1208527	1209897	+	1371	LINF_320038300	-	protein_coding	Zinc-finger of the MIZ type in Nse subunit/MIZ/SP-RING zinc finger containing protein - putative
LINF_320038400	LinJ.32	1211083	1213758	+	2676	LINF_320038400	abcb3	protein_coding	ATP-binding cassette protein subfamily B - member 3 - putative
LINF_320038500	LinJ.32	1216295	1220830	+	4536	LINF_320038500	-	protein_coding	hypothetical protein - conserved
LINF_320038600	LinJ.32	1222447	1223364	+	918	LINF_320038600	-	protein_coding	hypothetical protein - conserved
LINF_320038700	LinJ.32	1224119	1226998	+	2880	LINF_320038700	-	protein_coding	Serine hydrolase (FSH1)/50S ribosome-binding GTPase/GTPase of unknown function C-terminal - putative
LINF_320038800	LinJ.32	1229649	1230908	+	1260	LINF_320038800	-	protein_coding	ribosomal protein L3 - putative
LINF_320038900	LinJ.32	1232532	1233971	+	1440	LINF_320038900	-	protein_coding	pyrroline-5-carboxylate synthetase-like protein
LINF_320039000	LinJ.32	1235307	1243184	+	7878	LINF_320039000	FLAM7	protein_coding	Flagellar Member 7
LINF_320039100	LinJ.32	1244999	1247452	+	2454	LINF_320039100	-	protein_coding	Leucine Rich repeat/Leucine Rich Repeat/Leucine Rich repeats (2 copies) - putative
LINF_320039200	LinJ.32	1248885	1249382	+	498	LINF_320039200	-	protein_coding	NADH dehydrogenase subunit NI8M - putative
LINF_320039300	LinJ.32	1250582	1252603	+	2022	LINF_320039300	-	protein_coding	mitochondrial RNA binding protein - putative
LINF_320039400	LinJ.32	1253505	1256621	+	3117	LINF_320039400	-	protein_coding	Golgi transport complex subunit 5 - putative
LINF_320039500	LinJ.32	1258814	1262734	+	3921	LINF_320039500	-	protein_coding	hypothetical protein - conserved
LINF_320039600	LinJ.32	1263601	1264257	+	657	LINF_320039600	-	protein_coding	50S ribosome-binding GTPase/Miro-like protein/Ras family - putative
LINF_320039700	LinJ.32	1272076	1273959	+	1884	LINF_320039700	-	protein_coding	hypothetical protein - conserved
LINF_320039800	LinJ.32	1283124	1284398	+	1275	LINF_320039800	-	protein_coding	dynein light intermediate chain - putative
LINF_320039900	LinJ.32	1289576	1293178	+	3603	LINF_320039900	-	protein_coding	hypothetical protein - conserved
LINF_320040000	LinJ.32	1295290	1298610	+	3321	LINF_320040000	MPK6	protein_coding	mitogen-activated protein kinase - putative
LINF_320040100	LinJ.32	1301894	1302733	+	840	LINF_320040100	-	protein_coding	glucosamine-6-phosphate isomerase - putative
LINF_320040200	LinJ.32	1304422	1306062	+	1641	LINF_320040200	-	protein_coding	chaperonin alpha subunit - putative
LINF_320040300	LinJ.32	1313906	1316410	+	2505	LINF_320040300	-	protein_coding	hypothetical protein - conserved
LINF_320040400	LinJ.32	1318683	1319405	+	723	LINF_320040400	-	protein_coding	hypothetical protein - conserved
LINF_320040500	LinJ.32	1320927	1322129	+	1203	LINF_320040500	-	protein_coding	chaperone protein DNAj - putative
LINF_320040600	LinJ.32	1323127	1324557	+	1431	LINF_320040600	GCVL-2	protein_coding	dihydrolipoamide dehydrogenase - putative
LINF_320040700	LinJ.32	1328463	1329374	+	912	LINF_320040700	CYC6	protein_coding	cyclin 6 - putative
LINF_320040800	LinJ.32	1331457	1331801	+	345	LINF_320040800	-	protein_coding	hypothetical protein - conserved
LINF_320040900	LinJ.32	1332694	1336029	+	3336	LINF_320040900	-	protein_coding	hypothetical protein - conserved
LINF_320041000	LinJ.32	1339352	1343308	+	3957	LINF_320041000	-	protein_coding	B-box zinc finger containing protein - putative
LINF_320041100	LinJ.32	1345498	1347927	+	2430	LINF_320041100	-	protein_coding	Lipase (class 3) - putative
LINF_320041200	LinJ.32	1349232	1351889	+	2658	LINF_320041200	-	protein_coding	chloride channel protein - putative
LINF_320041300	LinJ.32	1353330	1355486	+	2157	LINF_320041300	-	protein_coding	tRNA pseudouridine synthase D (TruD) - putative
LINF_320041400	LinJ.32	1356742	1358505	+	1764	LINF_320041400	-	protein_coding	hypothetical protein - conserved
LINF_320041500	LinJ.32	1361836	1363650	+	1815	LINF_320041500	-	protein_coding	Alpha/beta hydrolase family - putative
LINF_320041600	LinJ.32	1364424	1373225	+	8802	LINF_320041600	-	protein_coding	Dopey - N-terminal - putative
LINF_320041700	LinJ.32	1375350	1376555	+	1206	LINF_320041700	-	protein_coding	hypothetical protein - conserved
LINF_320041800	LinJ.32	1378950	1381367	+	2418	LINF_320041800	-	protein_coding	Uncharacterised protein family UPF0564 - putative
LINF_320041900	LinJ.32	1382603	1384750	+	2148	LINF_320041900	-	protein_coding	hypothetical protein - conserved
LINF_320042000	LinJ.32	1387542	1389218	+	1677	LINF_320042000	-	protein_coding	zinc-finger of a C2HC-type - putative
LINF_320042100	LinJ.32	1391250	1392188	+	939	LINF_320042100	-	protein_coding	exosome-associated protein 2 - putative
LINF_320042200	LinJ.32	1393823	1395523	+	1701	LINF_320042200	-	protein_coding	RNA-binding - protein - putative
LINF_320042300	LinJ.32	1396518	1398428	+	1911	LINF_320042300	-	protein_coding	hypothetical protein - conserved
LINF_320042400	LinJ.32	1399972	1400196	+	225	LINF_320042400	-	protein_coding	hypothetical protein
LINF_320042500	LinJ.32	1401356	1403413	+	2058	LINF_320042500	-	protein_coding	DEAD/DEAH box helicase - putative
LINF_320042600	LinJ.32	1405017	1405919	+	903	LINF_320042600	-	protein_coding	hypothetical protein - conserved
LINF_320042700	LinJ.32	1407928	1409253	+	1326	LINF_320042700	-	protein_coding	hypothetical protein - conserved
LINF_320042800	LinJ.32	1410224	1410607	+	384	LINF_320042800	-	protein_coding	Roadblock/LC7 domain containing protein - putative
LINF_320042900	LinJ.32	1411432	1413153	+	1722	LINF_320042900	-	protein_coding	hypothetical protein - conserved
LINF_320043000	LinJ.32	1414036	1417719	+	3684	LINF_320043000	-	protein_coding	hypothetical protein - conserved
LINF_320043100	LinJ.32	1418508	1418861	+	354	LINF_320043100	-	protein_coding	hypothetical protein - conserved
LINF_320043200	LinJ.32	1419699	1420301	+	603	LINF_320043200	-	protein_coding	hypothetical protein - conserved
LINF_320043300	LinJ.32	1421064	1421507	+	444	LINF_320043300	-	protein_coding	hypothetical protein - conserved
LINF_320043400	LinJ.32	1422766	1423584	+	819	LINF_320043400	-	protein_coding	hypothetical protein - conserved
LINF_320043500	LinJ.32	1423952	1425541	+	1590	LINF_320043500	-	protein_coding	hypothetical protein - conserved
LINF_320043600	LinJ.32	1426033	1427304	+	1272	LINF_320043600	-	protein_coding	hypothetical protein - conserved
LINF_320043700	LinJ.32	1428225	1429313	+	1089	LINF_320043700	-	protein_coding	3-hydroxyisobutyryl-coenzyme a hydrolase-like protein
LINF_320043800	LinJ.32	1432717	1433805	+	1089	LINF_320043800	-	protein_coding	3-hydroxyisobutyryl-coenzyme a hydrolase-like protein
LINF_320043900	LinJ.32	1437209	1438312	+	1104	LINF_320043900	-	protein_coding	3-hydroxyisobutyryl-coenzyme a hydrolase-like protein
LINF_320044000	LinJ.32	1439304	1440419	+	1116	LINF_320044000	-	protein_coding	3-hydroxyisobutyryl-coenzyme A hydrolase - putative
LINF_320044100	LinJ.32	1443861	1446776	+	2916	LINF_320044100	-	protein_coding	hypothetical protein - conserved
LINF_320044200	LinJ.32	1448229	1450412	+	2184	LINF_320044200	-	protein_coding	hypothetical protein - conserved
LINF_320044300	LinJ.32	1451060	1451467	+	408	LINF_320044300	-	protein_coding	hypothetical protein - conserved
LINF_320044400	LinJ.32	1453195	1454622	+	1428	LINF_320044400	-	protein_coding	BT1 family - putative
LINF_320044500	LinJ.32	1455245	1455862	+	618	LINF_320044500	-	protein_coding	Transmembrane protein 18 - putative
LINF_320044600	LinJ.32	1456688	1457155	+	468	LINF_320044600	-	protein_coding	hypothetical protein - conserved
LINF_320044700	LinJ.32	1457981	1458793	+	813	LINF_320044700	-	protein_coding	Methyltransferase TYW3 - putative
LINF_320044800	LinJ.32	1459600	1461426	+	1827	LINF_320044800	-	protein_coding	enolase - putative
LINF_320044900	LinJ.32	1462496	1462894	+	399	LINF_320044900	-	protein_coding	kinetoplast-associated protein p18-2 - putative
LINF_320045000	LinJ.32	1464901	1465311	+	411	LINF_320045000	KAP3	protein_coding	kinetoplast-associated protein 3 - putative
LINF_320045100	LinJ.32	1467066	1467365	+	300	LINF_320045100	CKS1	protein_coding	cyclin-dependent kinase regulatory subunit
LINF_320045200	LinJ.32	1468735	1469409	+	675	LINF_320045200	-	protein_coding	Tetratricopeptide repeat - putative
LINF_320045300	LinJ.32	1470062	1471795	+	1734	LINF_320045300	-	protein_coding	SHQ1 protein - putative
LINF_320045400	LinJ.32	1472748	1473827	+	1080	LINF_320045400	-	protein_coding	hypothetical protein - conserved
LINF_320045500	LinJ.32	1475208	1475759	+	552	LINF_320045500	-	protein_coding	hypothetical protein - conserved
LINF_320045600	LinJ.32	1476883	1477449	+	567	LINF_320045600	-	protein_coding	Cornichon protein - putative
LINF_320045700	LinJ.32	1478492	1479367	+	876	LINF_320045700	-	protein_coding	hypothetical protein - conserved
LINF_320045800	LinJ.32	1481159	1483909	+	2751	LINF_320045800	-	protein_coding	hypothetical protein - conserved
LINF_320045900	LinJ.32	1486148	1489300	+	3153	LINF_320045900	-	protein_coding	Unconventional myosin
LINF_320046000	LinJ.32	1492906	1493991	+	1086	LINF_320046000	-	protein_coding	hypothetical protein - conserved
LINF_320046100	LinJ.32	1495570	1496736	+	1167	LINF_320046100	ATG4.1	protein_coding	AUT2/APG4/ATG4 cysteine peptidase - putative
LINF_320046200	LinJ.32	1498830	1499612	+	783	LINF_320046200	-	protein_coding	60S ribosomal protein L2 - putative
LINF_320046300	LinJ.32	1500655	1501584	+	930	LINF_320046300	-	protein_coding	Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter - putative
LINF_320046400	LinJ.32	1503077	1505497	+	2421	LINF_320046400	-	protein_coding	DNA repair helicase and transcription factor protein - putative
LINF_320046500	LinJ.32	1510466	1522729	+	12264	LINF_320046500	-	protein_coding	SPRY domain/HECT-domain (ubiquitin-transferase) - putative
LINF_320046600	LinJ.32	1524015	1525685	+	1671	LINF_320046600	-	protein_coding	hypothetical protein - conserved
LINF_320046700	LinJ.32	1526573	1529557	+	2985	LINF_320046700	-	protein_coding	hypothetical protein - conserved
LINF_320046800	LinJ.32	1530371	1530928	+	558	LINF_320046800	-	protein_coding	hypothetical protein - conserved
LINF_320046900	LinJ.32	1532048	1534147	+	2100	LINF_320046900	CARP1	protein_coding	cAMP response protein 1 - putative
LINF_320047000	LinJ.32	1535419	1536015	+	597	LINF_320047000	-	protein_coding	Gar1/Naf1 RNA binding region containing protein - putative
LINF_320047050	LinJ.32	1541509	1543299	+	1791	LINF_320047050	LPG1G	protein_coding	GIPL galf transferase - putative
LINF_330005100	LinJ.33	1799	4267	-	2469	LINF_330005100	-	protein_coding	hypothetical protein
LINF_330005200	LinJ.33	4803	5132	-	330	LINF_330005200	-	protein_coding	hypothetical protein - conserved
LINF_330005300	LinJ.33	5726	7396	-	1671	LINF_330005300	ppl1	protein_coding	PrimPol-like protein 1 - putative
LINF_330005400	LinJ.33	8544	10106	-	1563	LINF_330005400	-	protein_coding	hypothetical protein - conserved
LINF_330005500	LinJ.33	10835	11533	-	699	LINF_330005500	-	protein_coding	hypothetical protein - conserved
LINF_330005600	LinJ.33	12119	13429	-	1311	LINF_330005600	-	protein_coding	WD domain - G-beta repeat - putative
LINF_330005700	LinJ.33	14091	16178	-	2088	LINF_330005700	-	protein_coding	hypothetical protein - conserved
LINF_330005800	LinJ.33	17000	17527	-	528	LINF_330005800	-	protein_coding	hypothetical protein - conserved
LINF_330005900	LinJ.33	18085	19935	-	1851	LINF_330005900	-	protein_coding	hypothetical protein - conserved
LINF_330006000	LinJ.33	21141	22133	-	993	LINF_330006000	-	protein_coding	ZIP Zinc transporter - putative
LINF_330006100	LinJ.33	24793	25851	-	1059	LINF_330006100	-	protein_coding	hypothetical protein - conserved
LINF_330006200	LinJ.33	26506	27417	-	912	LINF_330006200	-	protein_coding	hypothetical protein
LINF_330006300	LinJ.33	28167	29267	-	1101	LINF_330006300	-	protein_coding	CEP19-like protein - putative
LINF_330006400	LinJ.33	29860	30885	-	1026	LINF_330006400	-	protein_coding	trans-splicing factor - putative
LINF_330006500	LinJ.33	31707	32933	-	1227	LINF_330006500	-	protein_coding	Ankyrin repeats (3 copies)/Ankyrin repeat - putative
LINF_330006600	LinJ.33	33708	34547	-	840	LINF_330006600	-	protein_coding	Protein of unknown function (DUF1762) - putative
LINF_330006700	LinJ.33	36515	37531	-	1017	LINF_330006700	-	protein_coding	hypothetical protein - conserved
LINF_330006800	LinJ.33	40066	40989	-	924	LINF_330006800	-	protein_coding	Tetraspanin family - putative
LINF_330006900	LinJ.33	42608	43090	-	483	LINF_330006900	-	protein_coding	hypothetical protein - conserved
LINF_330007000	LinJ.33	45676	47340	-	1665	LINF_330007000	-	protein_coding	hypothetical protein - conserved
LINF_330007100	LinJ.33	49008	53462	-	4455	LINF_330007100	-	protein_coding	metallo-peptidase - Clan MC - Family M14 - putative
LINF_330007200	LinJ.33	59817	62561	-	2745	LINF_330007200	-	protein_coding	hypothetical protein - conserved
LINF_330007300	LinJ.33	64397	65008	-	612	LINF_330007300	-	protein_coding	hypothetical protein - conserved
LINF_330007400	LinJ.33	66471	68189	-	1719	LINF_330007400	-	protein_coding	palmitoyl acyltransferase 2 - putative
LINF_330007500	LinJ.33	71476	73281	-	1806	LINF_330007500	-	protein_coding	adenosine deaminase-like protein
LINF_330007600	LinJ.33	75021	76373	-	1353	LINF_330007600	TDR1	protein_coding	thiol-dependent reductase 1
LINF_330007700	LinJ.33	77072	78088	-	1017	LINF_330007700	-	protein_coding	hypothetical protein - conserved
LINF_330007800	LinJ.33	79617	80600	-	984	LINF_330007800	RGG2	protein_coding	RGG-containing protein 2 - putative
LINF_330007900	LinJ.33	84281	85348	-	1068	LINF_330007900	-	protein_coding	Mpv17 / PMP22 family - putative
LINF_330008000	LinJ.33	86524	88059	-	1536	LINF_330008000	-	protein_coding	WD domain - G-beta repeat - putative
LINF_330008100	LinJ.33	92996	93397	-	402	LINF_330008100	-	protein_coding	hypothetical protein - conserved
LINF_330008300	LinJ.33	96758	98914	-	2157	LINF_330008300	-	protein_coding	glucose transporter/membrane transporter D2 - putative
LINF_330008400	LinJ.33	108457	109284	-	828	LINF_330008400	-	protein_coding	autophagocytosis protein - putative
LINF_330008500	LinJ.33	110421	110494	-	74	LINF_330008500	-	tRNA	anticodon:cctcct|aaArg
LINF_330008600	LinJ.33	110553	110626	-	74	LINF_330008600	-	tRNA	anticodon:tcttct|aaArg
LINF_330008700	LinJ.33	110702	110775	+	74	LINF_330008700	-	tRNA	anticodon:tgctgc|aaAla
LINF_330008800	LinJ.33	111186	112568	-	1383	LINF_330008800	LPG1R	protein_coding	beta-galactofuranosyltransferase-like protein
LINF_330008900	LinJ.33	113416	115422	-	2007	LINF_330008900	ABCF1	protein_coding	ATP-binding cassette sub-family F member 1 - putative
LINF_330009000	LinJ.33	117737	119839	-	2103	LINF_330009000	HSP83-1	protein_coding	heat shock protein 83-17
LINF_330009100	LinJ.33	121298	123400	-	2103	LINF_330009100	-	protein_coding	heat shock protein 83-17
LINF_330009200	LinJ.33	124865	126967	-	2103	LINF_330009200	-	protein_coding	heat shock protein 83-17
LINF_330009300	LinJ.33	128430	130532	-	2103	LINF_330009300	-	protein_coding	heat shock protein 83-17
LINF_330009400	LinJ.33	131996	134098	-	2103	LINF_330009400	-	protein_coding	heat shock protein 83-17
LINF_330009500	LinJ.33	135561	137663	-	2103	LINF_330009500	HSP83-2	protein_coding	heat shock protein 83-17
LINF_330009600	LinJ.33	139128	140345	-	1218	LINF_330009600	-	protein_coding	heat shock protein 83-17
LINF_330009700	LinJ.33	140516	141229	-	714	LINF_330009700	-	protein_coding	hypothetical protein
LINF_330009800	LinJ.33	142694	144796	-	2103	LINF_330009800	-	protein_coding	heat shock protein 83-17
LINF_330009900	LinJ.33	146262	148364	-	2103	LINF_330009900	-	protein_coding	heat shock protein 83-17
LINF_330010000	LinJ.33	149828	151930	-	2103	LINF_330010000	HSP83-3	protein_coding	heat shock protein 83-17
LINF_330010100	LinJ.33	153005	155191	-	2187	LINF_330010100	-	protein_coding	WD domain - G-beta repeat - putative
LINF_330010200	LinJ.33	157171	158151	-	981	LINF_330010200	-	protein_coding	hypothetical protein - conserved
LINF_330010300	LinJ.33	159960	161066	-	1107	LINF_330010300	-	protein_coding	hypothetical protein - conserved
LINF_330010400	LinJ.33	162005	163225	-	1221	LINF_330010400	-	protein_coding	serine peptidase - Clan SC - Family S9D
LINF_330010500	LinJ.33	164796	167615	-	2820	LINF_330010500	MSH2	protein_coding	DNA mismatch repair protein MSH2 - putative
LINF_330010600	LinJ.33	169847	170542	-	696	LINF_330010600	-	protein_coding	hypothetical protein
LINF_330010700	LinJ.33	173621	173920	-	300	LINF_330010700	ATOM11	protein_coding	Archaic translocase of outer membrane 11 kDa subunit - putative
LINF_330010800	LinJ.33	174750	177890	-	3141	LINF_330010800	-	protein_coding	hypothetical protein - conserved
LINF_330010900	LinJ.33	178598	179260	-	663	LINF_330010900	-	protein_coding	hypothetical protein - conserved
LINF_330011000	LinJ.33	180121	180771	-	651	LINF_330011000	-	protein_coding	hypothetical protein - conserved
LINF_330011100	LinJ.33	181957	182823	-	867	LINF_330011100	-	protein_coding	hypothetical protein - conserved
LINF_330011200	LinJ.33	184793	186418	-	1626	LINF_330011200	-	protein_coding	deoxyribodipyrimidine photo-lyase - putative
LINF_330011300	LinJ.33	187459	189807	-	2349	LINF_330011300	-	protein_coding	hypothetical protein - conserved
LINF_330011400	LinJ.33	190315	193557	-	3243	LINF_330011400	-	protein_coding	hypothetical protein - conserved
LINF_330011500	LinJ.33	194029	194949	-	921	LINF_330011500	-	protein_coding	hypothetical protein - conserved
LINF_330011600	LinJ.33	195689	198703	-	3015	LINF_330011600	-	protein_coding	SET domain containing protein - putative
LINF_330011700	LinJ.33	200850	201899	-	1050	LINF_330011700	-	protein_coding	d-xylulose reductase - putative
LINF_330011800	LinJ.33	202541	206905	-	4365	LINF_330011800	-	protein_coding	Leucine Rich repeat - putative
LINF_330011900	LinJ.33	208868	209476	-	609	LINF_330011900	-	protein_coding	hypothetical protein - conserved
LINF_330012000	LinJ.33	211860	213206	-	1347	LINF_330012000	-	protein_coding	Scaffold protein Nfu/NifU N terminal/NifU-like domain containing protein - putative
LINF_330012100	LinJ.33	214197	220550	-	6354	LINF_330012100	-	protein_coding	hypothetical protein - conserved
LINF_330012200	LinJ.33	222728	223783	-	1056	LINF_330012200	-	protein_coding	tRNA-splicing ligase RtcB - putative
LINF_330012300	LinJ.33	226098	226532	-	435	LINF_330012300	-	protein_coding	hypothetical protein - conserved
LINF_330012400	LinJ.33	228484	230220	-	1737	LINF_330012400	-	protein_coding	hypothetical protein - conserved
LINF_330012500	LinJ.33	231039	232178	-	1140	LINF_330012500	-	protein_coding	Ras-induced vulval development antagonist - putative
LINF_330012600	LinJ.33	233192	235225	-	2034	LINF_330012600	-	protein_coding	hypothetical protein - conserved
LINF_330012700	LinJ.33	236598	239225	-	2628	LINF_330012700	CCDC40	protein_coding	BRE1 E3 ubiquitin ligase - putative
LINF_330012800	LinJ.33	239718	240290	-	573	LINF_330012800	-	protein_coding	hypothetical protein - conserved
LINF_330012900	LinJ.33	243180	244463	+	1284	LINF_330012900	-	protein_coding	hypothetical protein - conserved
LINF_330013000	LinJ.33	244883	245263	+	381	LINF_330013000	PFC16	protein_coding	paraflagellar rod component - putative
LINF_330013100	LinJ.33	246202	247110	+	909	LINF_330013100	IFT57/55	protein_coding	intraflagellar transport protein 57/55 - putative
LINF_330013200	LinJ.33	248151	249620	+	1470	LINF_330013200	-	protein_coding	hypothetical protein - conserved
LINF_330013300	LinJ.33	250943	251296	+	354	LINF_330013300	-	protein_coding	hypothetical protein - conserved
LINF_330013400	LinJ.33	253076	257284	+	4209	LINF_330013400	-	protein_coding	hypothetical protein - conserved
LINF_330013500	LinJ.33	258994	259452	+	459	LINF_330013500	-	protein_coding	hypothetical protein - conserved
LINF_330013600	LinJ.33	260453	262795	+	2343	LINF_330013600	-	protein_coding	protein phosphatase 2A regulatory subunit - putative
LINF_330013700	LinJ.33	263880	265370	+	1491	LINF_330013700	-	protein_coding	sterol C-24 reductase - putative
LINF_330013800	LinJ.33	268801	269265	+	465	LINF_330013800	-	protein_coding	hypothetical protein - conserved
LINF_330013900	LinJ.33	270125	271294	+	1170	LINF_330013900	-	protein_coding	hypothetical protein - conserved
LINF_330014000	LinJ.33	272198	274087	+	1890	LINF_330014000	-	protein_coding	POT family - putative
LINF_330014100	LinJ.33	275134	275721	+	588	LINF_330014100	-	protein_coding	60S ribosomal protein L6 - putative
LINF_330014200	LinJ.33	276448	278001	+	1554	LINF_330014200	-	protein_coding	WD domain - G-beta repeat - putative
LINF_330014300	LinJ.33	278822	279946	+	1125	LINF_330014300	-	protein_coding	hypothetical protein - conserved
LINF_330014400	LinJ.33	281133	283448	+	2316	LINF_330014400	-	protein_coding	hypothetical protein - conserved
LINF_330014500	LinJ.33	289824	290945	+	1122	LINF_330014500	-	protein_coding	hypothetical protein - conserved
LINF_330014600	LinJ.33	292373	293635	+	1263	LINF_330014600	-	protein_coding	hypothetical protein - conserved
LINF_330014700	LinJ.33	300819	303464	+	2646	LINF_330014700	CYC5	protein_coding	G1 cyclin CycE4 - putative
LINF_330014800	LinJ.33	308629	312441	+	3813	LINF_330014800	-	protein_coding	NLI interacting factor-like phosphatase - putative
LINF_330014900	LinJ.33	314689	319563	+	4875	LINF_330014900	-	protein_coding	hypothetical protein - conserved
LINF_330015000	LinJ.33	320211	321542	+	1332	LINF_330015000	-	protein_coding	beta tubulin
LINF_330015100	LinJ.33	323760	325091	+	1332	LINF_330015100	-	protein_coding	beta tubulin
LINF_330015200	LinJ.33	327306	328637	+	1332	LINF_330015200	-	protein_coding	beta tubulin
LINF_330015300	LinJ.33	330850	332181	+	1332	LINF_330015300	-	protein_coding	beta tubulin
LINF_330015400	LinJ.33	334397	335728	+	1332	LINF_330015400	-	protein_coding	beta tubulin
LINF_330015500	LinJ.33	337939	339270	+	1332	LINF_330015500	-	protein_coding	beta tubulin
LINF_330015600	LinJ.33	341465	343657	+	2193	LINF_330015600	-	protein_coding	2 -4-dienoyl-coa reductase fadh1 - putative
LINF_330015700	LinJ.33	345875	348004	+	2130	LINF_330015700	-	protein_coding	hypothetical protein - conserved
LINF_330015800	LinJ.33	348591	351341	+	2751	LINF_330015800	-	protein_coding	hypothetical protein - conserved
LINF_330016000	LinJ.33	354219	355697	+	1479	LINF_330016000	-	protein_coding	hypothetical protein - conserved
LINF_330016100	LinJ.33	357150	358175	+	1026	LINF_330016100	-	protein_coding	hypothetical protein - conserved
LINF_330016200	LinJ.33	359483	359827	+	345	LINF_330016200	-	protein_coding	hypothetical protein - conserved
LINF_330016300	LinJ.33	361611	363356	+	1746	LINF_330016300	-	protein_coding	dnaj chaperone-like protein
LINF_330016400	LinJ.33	364885	365238	+	354	LINF_330016400	-	protein_coding	hypothetical protein - conserved
LINF_330016500	LinJ.33	366287	366946	+	660	LINF_330016500	-	protein_coding	40S ribosomal protein S3 - putative
LINF_330016600	LinJ.33	367903	370554	+	2652	LINF_330016600	-	protein_coding	hypothetical protein - conserved
LINF_330016700	LinJ.33	371432	373081	+	1650	LINF_330016700	-	protein_coding	hypothetical protein - conserved
LINF_330016800	LinJ.33	374699	378229	+	3531	LINF_330016800	-	protein_coding	hypothetical protein - conserved
LINF_330016900	LinJ.33	379443	384152	+	4710	LINF_330016900	-	protein_coding	WD domain - G-beta repeat - putative
LINF_330017000	LinJ.33	388288	389532	+	1245	LINF_330017000	-	protein_coding	nicotinate phosphoribosyltransferase - putative
LINF_330017100	LinJ.33	393671	395455	+	1785	LINF_330017100	-	protein_coding	hypothetical protein - conserved
LINF_330017200	LinJ.33	398677	399732	+	1056	LINF_330017200	-	protein_coding	SKP1-like protein
LINF_330017300	LinJ.33	401126	401554	+	429	LINF_330017300	-	protein_coding	Rhodanese-like domain containing protein - putative
LINF_330017400	LinJ.33	404616	407648	+	3033	LINF_330017400	-	protein_coding	Diacylglycerol acyltransferase - putative
LINF_330017500	LinJ.33	410824	414417	+	3594	LINF_330017500	-	protein_coding	calcium-transporting ATPase - putative
LINF_330017600	LinJ.33	423327	426032	+	2706	LINF_330017600	-	protein_coding	PSP1 C-terminal conserved region containing protein - putative
LINF_330017700	LinJ.33	428811	430286	+	1476	LINF_330017700	-	protein_coding	Protein prenyltransferase alpha subunit repeat - putative
LINF_330017800	LinJ.33	430960	431493	+	534	LINF_330017800	-	protein_coding	hypothetical protein - conserved
LINF_330017900	LinJ.33	435154	436506	+	1353	LINF_330017900	-	protein_coding	hypothetical protein - conserved
