gene_id	chr	start	end	strand	size	locus_tag	gene_name	biotype	description
LmjF.32.1700	LmjF.32	664890	667406	-	2517	LmjF.32.1700	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.1710	LmjF.32	668739	670754	-	2016	LmjF.32.1710	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.1720	LmjF.32	672322	674502	-	2181	LmjF.32.1720	-	protein_coding	DNA polymerase alpha/epsilon subunit B%2C putative
LmjF.32.1730	LmjF.32	675924	676895	-	972	LmjF.32.1730	COPE	protein_coding	coatomer subunit epsilon
LmjF.32.1740	LmjF.32	680705	681094	-	390	LmjF.32.1740	-	protein_coding	zinc finger protein 2%2C putative
LmjF.32.1750	LmjF.32	682907	685249	-	2343	LmjF.32.1750	PUF7	protein_coding	pumilio/PUF RNA binding protein 7%2C putative
LmjF.32.1760	LmjF.32	687207	688901	-	1695	LmjF.32.1760	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.1770	LmjF.32	690043	691584	-	1542	LmjF.32.1770	-	protein_coding	phosphatidylethanolamine-binding protein%2C putative
LmjF.32.1780	LmjF.32	692416	692985	-	570	LmjF.32.1780	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.1790	LmjF.32	693736	695700	-	1965	LmjF.32.1790	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.1800	LmjF.32	696784	697515	-	732	LmjF.32.1800	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.1802	LmjF.32	698322	698783	-	462	LmjF.32.1802	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.1810	LmjF.32	703347	705314	-	1968	LmjF.32.1810	NEK21	protein_coding	Serine/threonine-protein kinase NEK21%2C putative
LmjF.32.1820	LmjF.32	711758	712345	-	588	LmjF.32.1820	SODB1	protein_coding	iron superoxide dismutase%2C putative
LmjF.32.1830	LmjF.32	714298	714924	-	627	LmjF.32.1830	SODB2	protein_coding	iron superoxide dismutase%2C putative
LmjF.32.1840	LmjF.32	717341	718015	-	675	LmjF.32.1840	-	protein_coding	rab11B GTPase%2C putative
LmjF.32.1850	LmjF.32	719119	720903	-	1785	LmjF.32.1850	HSP60	protein_coding	Chaperonin HSP60%2C mitochondrial
LmjF.32.1860	LmjF.32	721679	722923	-	1245	LmjF.32.1860	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.1870	LmjF.32	724928	726805	-	1878	LmjF.32.1870	-	protein_coding	Cation efflux family%2C putative
LmjF.32.1875	LmjF.32	729089	729565	-	477	LmjF.32.1875	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.1880	LmjF.32	732998	735259	-	2262	LmjF.32.1880	-	protein_coding	3'-5' exonuclease%2C putative
LmjF.32.1890	LmjF.32	738178	742407	-	4230	LmjF.32.1890	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.1900	LmjF.32	743538	745355	-	1818	LmjF.32.1900	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.1910	LmjF.32	747045	748397	-	1353	LmjF.32.1910	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.1920	LmjF.32	751077	752894	-	1818	LmjF.32.1920	-	protein_coding	Vitamin B6 photo-protection and homoeostasis%2C putative
LmjF.32.1930	LmjF.32	757047	759392	-	2346	LmjF.32.1930	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.1940	LmjF.32	760805	761776	-	972	LmjF.32.1940	J7	protein_coding	DnaJ homolog%2C putative
LmjF.32.1950	LmjF.32	764959	766233	-	1275	LmjF.32.1950	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.1960	LmjF.32	768805	769719	-	915	LmjF.32.1960	-	protein_coding	1-acyl-sn-glycerol-3-phosphateacyltransferase-like protein%2C putative
LmjF.32.1965	LmjF.32	771294	772658	-	1365	LmjF.32.1965	-	protein_coding	hypothetical protein
LmjF.32.1970	LmjF.32	776842	777735	-	894	LmjF.32.1970	tsr3	protein_coding	ribosome biogenesis protein TSR3%2C putative
LmjF.32.1975	LmjF.32	778520	778972	-	453	LmjF.32.1975	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.1980	LmjF.32	780235	782469	-	2235	LmjF.32.1980	-	protein_coding	Domain of unknown function (DUF4200)%2C putative
LmjF.32.1990	LmjF.32	784195	784530	-	336	LmjF.32.1990	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2000	LmjF.32	785828	786937	-	1110	LmjF.32.2000	ESP16	protein_coding	TLR4 regulator and MIR-interacting MSAP%2C putative
LmjF.32.2010	LmjF.32	788076	788960	-	885	LmjF.32.2010	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2020	LmjF.32	790576	791241	-	666	LmjF.32.2020	-	protein_coding	cop-coated vesicle membrane protein p24 precursor%2C putative
LmjF.32.2030	LmjF.32	794030	794665	-	636	LmjF.32.2030	RAB2B	protein_coding	Ras-related protein RAB2B%2C putative
LmjF.32.2040	LmjF.32	796298	799108	-	2811	LmjF.32.2040	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2050	LmjF.32	800521	800796	-	276	LmjF.32.2050	-	protein_coding	hypothetical protein%2C unknown function
LmjF.32.2060	LmjF.32	801492	803684	-	2193	LmjF.32.2060	-	protein_coding	ABC transporter-like protein
LmjF.32.2070	LmjF.32	807104	808108	-	1005	LmjF.32.2070	PPAT	protein_coding	phosphopantetheine adenylyltransferase%2C putative
LmjF.32.2080	LmjF.32	810057	811685	-	1629	LmjF.32.2080	-	protein_coding	Cytidine and deoxycytidylate deaminase zinc-binding region%2C putative
LmjF.32.2090	LmjF.32	812272	813285	-	1014	LmjF.32.2090	-	protein_coding	eRF1 methyltransferase catalytic subunit%2C putative
LmjF.32.2100	LmjF.32	814581	817469	-	2889	LmjF.32.2100	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2110	LmjF.32	822459	825074	-	2616	LmjF.32.2110	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2120	LmjF.32	826238	828301	-	2064	LmjF.32.2120	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2130	LmjF.32	829592	830806	-	1215	LmjF.32.2130	-	protein_coding	RNA recognition motif. (a.k.a. RRM%2C RBD%2C or RNP domain)%2C putative
LmjF.32.2140	LmjF.32	831712	832113	-	402	LmjF.32.2140	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2150	LmjF.32	833765	837013	-	3249	LmjF.32.2150	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2155	LmjF.32	838200	841304	-	3105	LmjF.32.2155	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2160	LmjF.32	842738	846655	-	3918	LmjF.32.2160	-	protein_coding	R-SNARE protein%2C putative
LmjF.32.2170	LmjF.32	847551	849383	-	1833	LmjF.32.2170	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2180	LmjF.32	850912	851613	-	702	LmjF.32.2180	EIF3K	protein_coding	eukaryotic translation initiation factor 3 subunit k
LmjF.32.2190	LmjF.32	852947	854848	-	1902	LmjF.32.2190	-	protein_coding	hypothetical protein%2C unknown function
LmjF.32.2200	LmjF.32	856038	859085	-	3048	LmjF.32.2200	-	protein_coding	U5 small nuclear ribonucleoprotein component%2C putative
LmjF.32.2210	LmjF.32	859830	860450	-	621	LmjF.32.2210	TAP151	protein_coding	NADH-ubiquinone oxidoreductase complex I subunit%2C putative
LmjF.32.2220	LmjF.32	861990	866159	-	4170	LmjF.32.2220	-	protein_coding	hypothetical protein%2C unknown function
LmjF.32.2230	LmjF.32	867527	869848	-	2322	LmjF.32.2230	-	protein_coding	ATP-dependent RNA helicase%2C putative
LmjF.32.2240	LmjF.32	870833	874240	-	3408	LmjF.32.2240	-	protein_coding	methionyl-tRNA formyltransferase%2C putative
LmjF.32.2250	LmjF.32	880854	881897	-	1044	LmjF.32.2250	-	protein_coding	hypothetical protein%2C unknown function
LmjF.32.2260	LmjF.32	890297	890860	-	564	LmjF.32.2260	ACDP	protein_coding	heat shock protein Hsp20%2C putative
LmjF.32.2270	LmjF.32	892111	894774	-	2664	LmjF.32.2270	-	protein_coding	membrane associated protein-like protein
LmjF.32.2280	LmjF.32	896549	897403	-	855	LmjF.32.2280	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2290	LmjF.32	900069	902009	-	1941	LmjF.32.2290	-	protein_coding	sphingosine-1-phosphate phosphatase%2C putative
LmjF.32.2300	LmjF.32	904803	906164	-	1362	LmjF.32.2300	-	protein_coding	hypothetical protein%2C unknown function
LmjF.32.2310	LmjF.32	907131	910820	-	3690	LmjF.32.2310	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2320	LmjF.32	912289	913602	-	1314	LmjF.32.2320	-	protein_coding	C-14 sterol reductase%2C putative
LmjF.32.2330	LmjF.32	914591	915103	-	513	LmjF.32.2330	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2340	LmjF.32	918919	919935	-	1017	LmjF.32.2340	-	protein_coding	cytochrome-b5 reductase%2C putative
LmjF.32.2350	LmjF.32	921064	922998	-	1935	LmjF.32.2350	NUP53a	protein_coding	Nucleoporin NUP53a
LmjF.32.2360	LmjF.32	923822	926629	-	2808	LmjF.32.2360	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2370	LmjF.32	928291	929127	-	837	LmjF.32.2370	-	protein_coding	aquaporin-like protein
LmjF.32.2380	LmjF.32	930235	932271	-	2037	LmjF.32.2380	-	protein_coding	aquaporin-like protein
LmjF.32.2390	LmjF.32	933090	934661	-	1572	LmjF.32.2390	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2400	LmjF.32	936380	937414	-	1035	LmjF.32.2400	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2410	LmjF.32	942366	949565	-	7200	LmjF.32.2410	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2420	LmjF.32	950900	953947	-	3048	LmjF.32.2420	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2430	LmjF.32	954521	955765	-	1245	LmjF.32.2430	-	protein_coding	NOL1/NOP2/sun family%2C putative
LmjF.32.2440	LmjF.32	956704	958146	-	1443	LmjF.32.2440	MERS1	protein_coding	mitochondrial RNA binding complex 1 subunit%2C putative
LmjF.32.2450	LmjF.32	959534	960604	-	1071	LmjF.32.2450	-	protein_coding	Cid1 family poly A polymerase%2C putative
LmjF.32.2460	LmjF.32	961756	964695	-	2940	LmjF.32.2460	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2470	LmjF.32	969424	969699	-	276	LmjF.32.2470	-	protein_coding	hypothetical protein%2C unknown function
LmjF.32.2480	LmjF.32	971586	971990	-	405	LmjF.32.2480	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2490	LmjF.32	972689	976561	-	3873	LmjF.32.2490	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2500	LmjF.32	977843	978331	-	489	LmjF.32.2500	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2510	LmjF.32	981135	983132	-	1998	LmjF.32.2510	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2520	LmjF.32	984371	987151	-	2781	LmjF.32.2520	-	protein_coding	hypothetical protein%2C unknown function
LmjF.32.2530	LmjF.32	990584	993460	-	2877	LmjF.32.2530	-	protein_coding	cyclic nucleotide-binding domain containing protein%2C putative
LmjF.32.2540	LmjF.32	994718	996739	-	2022	LmjF.32.2540	-	protein_coding	HD domain containing protein%2C putative
LmjF.32.2550	LmjF.32	997934	1002766	-	4833	LmjF.32.2550	-	protein_coding	adenosine monophosphate deaminase-like protein
LmjF.32.2560	LmjF.32	1003969	1005225	-	1257	LmjF.32.2560	TTA1	protein_coding	GPI transamidase component Tta1%2C putative
LmjF.32.2570	LmjF.32	1005844	1008000	-	2157	LmjF.32.2570	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2580	LmjF.32	1009713	1010810	-	1098	LmjF.32.2580	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2590	LmjF.32	1012213	1012611	-	399	LmjF.32.2590	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2600	LmjF.32	1013736	1015658	-	1923	LmjF.32.2600	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2610	LmjF.32	1018839	1021850	-	3012	LmjF.32.2610	TOEFAZ1	protein_coding	Tip Of Extending FAZ protein 1
LmjF.32.2620	LmjF.32	1023700	1024608	-	909	LmjF.32.2620	-	protein_coding	Complex1_LYR-like%2C putative
LmjF.32.2630	LmjF.32	1026407	1027348	-	942	LmjF.32.2630	-	protein_coding	superoxide dismutase%2C putative
LmjF.32.2640	LmjF.32	1034818	1037284	-	2467	LmjF.32.2640	CD	protein_coding	cysteine desulfhydrase
LmjF.32.2650	LmjF.32	1038357	1044488	-	6132	LmjF.32.2650	-	protein_coding	SpoU rRNA Methylase family%2C putative
LmjF.32.2660	LmjF.32	1049741	1051207	-	1467	LmjF.32.2660	AAT16	protein_coding	L-Lysine transport protein%2C putative
LmjF.32.2670	LmjF.32	1052467	1054986	-	2520	LmjF.32.2670	-	protein_coding	kinteoplast poly(A) polymerase complex 1 subunit%2C putative
LmjF.32.2680	LmjF.32	1057565	1058719	-	1155	LmjF.32.2680	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2690	LmjF.32	1060161	1060565	-	405	LmjF.32.2690	-	protein_coding	ribosomal protein L27%2C putative
LmjF.32.2700	LmjF.32	1061525	1064911	-	3387	LmjF.32.2700	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2710	LmjF.32	1066538	1066942	-	405	LmjF.32.2710	-	protein_coding	ribosomal protein L27%2C putative
LmjF.32.2720	LmjF.32	1067929	1068378	-	450	LmjF.32.2720	-	protein_coding	Sybindin-like family%2C putative
LmjF.32.2730	LmjF.32	1069225	1072344	-	3120	LmjF.32.2730	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2740	LmjF.32	1073453	1073836	-	384	LmjF.32.2740	ACR2	protein_coding	As/Sb Reductase
LmjF.32.2750	LmjF.32	1075377	1079930	-	4554	LmjF.32.2750	-	protein_coding	Guanine nucleotide exchange factor in Golgi transport N-terminal/Sec7 domain containing protein%2C putative
LmjF.32.2760	LmjF.32	1081166	1083784	-	2619	LmjF.32.2760	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2770	LmjF.32	1088066	1091834	-	3769	LmjF.32.2770	-	protein_coding	mucin-like protein%2C putative
LmjF.32.2780	LmjF.32	1093004	1096288	-	3285	LmjF.32.2780	NUP109	protein_coding	Nucleoporin NUP109
LmjF.32.2790	LmjF.32	1096958	1098172	-	1215	LmjF.32.2790	-	protein_coding	DNA polymerase III epsilon subunit-like exonuclease
LmjF.32.2800	LmjF.32	1099731	1103822	-	4092	LmjF.32.2800	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2810	LmjF.32	1105559	1106902	-	1344	LmjF.32.2810	-	protein_coding	RNA-binding protein%2C putative
LmjF.32.2820	LmjF.32	1108441	1109667	-	1227	LmjF.32.2820	-	protein_coding	proteasome regulatory non-ATP-ase subunit%2C putative
LmjF.32.2830	LmjF.32	1111348	1114791	-	3444	LmjF.32.2830	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2840	LmjF.32	1115758	1117470	-	1713	LmjF.32.2840	-	protein_coding	prefoldin subunit%2C putative
LmjF.32.2850	LmjF.32	1118750	1120660	-	1911	LmjF.32.2850	DYX1C1	protein_coding	CS domain/TPR repeat/Tetratricopeptide repeat%2C putative
LmjF.32.2860	LmjF.32	1122351	1124603	-	2253	LmjF.32.2860	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2870	LmjF.32	1128011	1129477	-	1467	LmjF.32.2870	-	protein_coding	phosphatidate cytidylyltransferase-like protein
LmjF.32.2880	LmjF.32	1131289	1133607	-	2319	LmjF.32.2880	-	protein_coding	Protein of unknown function (DUF778)%2C putative
LmjF.32.2885	LmjF.32	1137802	1139136	-	1335	LmjF.32.2885	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2890	LmjF.32	1140005	1140880	-	876	LmjF.32.2890	-	protein_coding	SNAP protein%2C putative
LmjF.32.2900	LmjF.32	1143210	1145066	-	1857	LmjF.32.2900	DC2	protein_coding	outer dynein arm docking complex%2C putative
LmjF.32.2910	LmjF.32	1147605	1151630	-	4026	LmjF.32.2910	-	protein_coding	ubiquitin hydrolase%2C putative
LmjF.32.2920	LmjF.32	1153138	1155321	-	2184	LmjF.32.2920	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2930	LmjF.32	1155915	1157831	-	1917	LmjF.32.2930	-	protein_coding	tubulin-tyrosine ligase-like protein
LmjF.32.2940	LmjF.32	1159138	1160952	-	1815	LmjF.32.2940	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2950	LmjF.32	1161893	1162348	-	456	LmjF.32.2950	-	protein_coding	nucleoside diphosphate kinase b
LmjF.32.2960	LmjF.32	1162731	1164908	-	2178	LmjF.32.2960	-	protein_coding	DNA replication licensing factor MCM7%2C putative
LmjF.32.2970	LmjF.32	1165314	1165691	-	378	LmjF.32.2970	-	protein_coding	tubulin binding cofactor A-like protein
LmjF.32.2980	LmjF.32	1165984	1166553	-	570	LmjF.32.2980	-	protein_coding	ATP binding protein-like protein
LmjF.32.2985	LmjF.32	1166840	1167436	-	597	LmjF.32.2985	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2990	LmjF.32	1173236	1176783	+	3548	LmjF.32.2990	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.2995	LmjF.32	1178689	1179012	+	324	LmjF.32.2995	-	protein_coding	Rab5-interacting protein (Rab5ip)%2C putative
LmjF.32.3000	LmjF.32	1181685	1182896	+	1212	LmjF.32.3000	-	protein_coding	Domain of unknown function DUF21%2C putative
LmjF.32.3010	LmjF.32	1183621	1186248	+	2628	LmjF.32.3010	-	protein_coding	leucine-rich repeat protein%2C putative
LmjF.32.3020	LmjF.32	1188708	1191071	+	2364	LmjF.32.3020	-	protein_coding	50S ribosome-binding GTPase%2C putative
LmjF.32.3030	LmjF.32	1191762	1192751	+	990	LmjF.32.3030	J1	protein_coding	chaperone protein DnaJ%2C putative
LmjF.32.3040	LmjF.32	1195385	1196311	+	927	LmjF.32.3040	-	protein_coding	protein phosphatase 4%2C putative
LmjF.32.3050	LmjF.32	1198828	1201917	+	3090	LmjF.32.3050	-	protein_coding	Ras family%2C putative
LmjF.32.3060	LmjF.32	1203747	1207043	+	3297	LmjF.32.3060	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3065	LmjF.32	1208269	1208622	+	354	LmjF.32.3065	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3070	LmjF.32	1209906	1211861	+	1956	LmjF.32.3070	-	protein_coding	MIZ/SP-RING zinc finger%2C putative
LmjF.32.3080	LmjF.32	1213039	1215750	+	2712	LmjF.32.3080	ABCB3	protein_coding	ATP-binding cassette protein subfamily B%2C member 3%2C putative
LmjF.32.3090	LmjF.32	1218214	1223010	+	4797	LmjF.32.3090	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3100	LmjF.32	1224640	1225404	+	765	LmjF.32.3100	-	protein_coding	hypothetical protein%2C unknown function
LmjF.32.3110	LmjF.32	1226312	1229200	+	2889	LmjF.32.3110	-	protein_coding	Serine hydrolase (FSH1)/50S ribosome-binding GTPase/GTPase of unknown function C-terminal%2C putative
LmjF.32.3130	LmjF.32	1231811	1233070	+	1260	LmjF.32.3130	-	protein_coding	ribosomal protein L3%2C putative
LmjF.32.3140	LmjF.32	1234709	1236148	+	1440	LmjF.32.3140	-	protein_coding	pyrroline-5-carboxylate synthetase-like protein
LmjF.32.3150	LmjF.32	1237527	1244900	+	7374	LmjF.32.3150	FLAM7	protein_coding	Flagellar Member 7
LmjF.32.3160	LmjF.32	1246707	1249166	+	2460	LmjF.32.3160	-	protein_coding	Leucine Rich repeats (2 copies)%2C putative
LmjF.32.3170	LmjF.32	1250664	1251161	+	498	LmjF.32.3170	-	protein_coding	NADH dehydrogenase subunit NI8M%2C putative
LmjF.32.3180	LmjF.32	1252378	1254399	+	2022	LmjF.32.3180	-	protein_coding	mitochondrial RNA binding protein%2C putative
LmjF.32.3190	LmjF.32	1255286	1258405	+	3120	LmjF.32.3190	-	protein_coding	Golgi transport complex subunit 5%2C putative
LmjF.32.3200	LmjF.32	1260645	1264598	+	3954	LmjF.32.3200	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3210	LmjF.32	1265388	1266044	+	657	LmjF.32.3210	-	protein_coding	Miro-like protein%2C putative
LmjF.32.3220	LmjF.32	1273953	1275836	+	1884	LmjF.32.3220	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3230	LmjF.32	1285399	1286676	+	1278	LmjF.32.3230	-	protein_coding	dynein light intermediate chain%2C putative
LmjF.32.3240	LmjF.32	1291069	1294641	+	3573	LmjF.32.3240	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3250	LmjF.32	1296450	1299770	+	3321	LmjF.32.3250	MPK6	protein_coding	Mitogen-activated protein kinase 6%2C putative
LmjF.32.3260	LmjF.32	1303178	1304017	+	840	LmjF.32.3260	-	protein_coding	glucosamine-6-phosphate isomerase%2C putative
LmjF.32.3270	LmjF.32	1305715	1307355	+	1641	LmjF.32.3270	-	protein_coding	chaperonin alpha subunit%2C putative
LmjF.32.3280	LmjF.32	1315075	1317669	+	2595	LmjF.32.3280	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3290	LmjF.32	1319965	1320687	+	723	LmjF.32.3290	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3300	LmjF.32	1322200	1323408	+	1209	LmjF.32.3300	J45	protein_coding	chaperone protein DnaJ%2C putative
LmjF.32.3310	LmjF.32	1324411	1325841	+	1431	LmjF.32.3310	GCVL-2	protein_coding	dihydrolipoamide dehydrogenase%2C putative
LmjF.32.3320	LmjF.32	1329428	1330729	+	1302	LmjF.32.3320	CYC6	protein_coding	cyclin 6%2C putative
LmjF.32.3330	LmjF.32	1332974	1333318	+	345	LmjF.32.3330	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3340	LmjF.32	1334227	1337565	+	3339	LmjF.32.3340	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3350	LmjF.32	1340979	1344932	+	3954	LmjF.32.3350	-	protein_coding	B-box zinc finger%2C putative
LmjF.32.3360	LmjF.32	1347160	1349589	+	2430	LmjF.32.3360	-	protein_coding	Lipase (class 3)%2C putative
LmjF.32.3370	LmjF.32	1350860	1353499	+	2640	LmjF.32.3370	-	protein_coding	chloride channel protein%2C putative
LmjF.32.3380	LmjF.32	1354292	1357081	+	2790	LmjF.32.3380	-	protein_coding	tRNA pseudouridine synthase D (TruD)%2C putative
LmjF.32.3390	LmjF.32	1358331	1360133	+	1803	LmjF.32.3390	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3400	LmjF.32	1363485	1365296	+	1812	LmjF.32.3400	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3410	LmjF.32	1366445	1374895	+	8451	LmjF.32.3410	-	protein_coding	Dopey%2C N-terminal%2C putative
LmjF.32.3420	LmjF.32	1375942	1378239	+	2298	LmjF.32.3420	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3430	LmjF.32	1380292	1383129	+	2838	LmjF.32.3430	-	protein_coding	Uncharacterised protein family UPF0564%2C putative
LmjF.32.3440	LmjF.32	1384207	1386534	+	2328	LmjF.32.3440	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3450	LmjF.32	1389213	1391105	+	1893	LmjF.32.3450	-	protein_coding	zinc-finger of a C2HC-type%2C putative
LmjF.32.3460	LmjF.32	1393261	1394199	+	939	LmjF.32.3460	-	protein_coding	exosome-associated protein 2%2C putative
LmjF.32.3470	LmjF.32	1394986	1397537	+	2552	LmjF.32.3470	-	protein_coding	RNA-binding%2C protein%2C putative
LmjF.32.3480	LmjF.32	1398553	1400463	+	1911	LmjF.32.3480	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3490	LmjF.32	1403364	1405418	+	2055	LmjF.32.3490	-	protein_coding	DEAD/DEAH box helicase%2C putative
LmjF.32.3500	LmjF.32	1406435	1407949	+	1515	LmjF.32.3500	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3502	LmjF.32	1410036	1411550	+	1515	LmjF.32.3502	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3504	LmjF.32	1413638	1415152	+	1515	LmjF.32.3504	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3506	LmjF.32	1417238	1418752	+	1515	LmjF.32.3506	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3508	LmjF.32	1420836	1422350	+	1515	LmjF.32.3508	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3510	LmjF.32	1424432	1425946	+	1515	LmjF.32.3510	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3512	LmjF.32	1428033	1429547	+	1515	LmjF.32.3512	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3515	LmjF.32	1431633	1433147	+	1515	LmjF.32.3515	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3520	LmjF.32	1435231	1436745	+	1515	LmjF.32.3520	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3530	LmjF.32	1438828	1440342	+	1515	LmjF.32.3530	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3535	LmjF.32	1442429	1443943	+	1515	LmjF.32.3535	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3538	LmjF.32	1446029	1447543	+	1515	LmjF.32.3538	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3540	LmjF.32	1449627	1451141	+	1515	LmjF.32.3540	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3542	LmjF.32	1453223	1454737	+	1515	LmjF.32.3542	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3544	LmjF.32	1456825	1458339	+	1515	LmjF.32.3544	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3546	LmjF.32	1460425	1461939	+	1515	LmjF.32.3546	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3548	LmjF.32	1464177	1465538	+	1362	LmjF.32.3548	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3550	LmjF.32	1467637	1468971	+	1335	LmjF.32.3550	-	protein_coding	hypothetical protein%2C unknown function
LmjF.32.3555	LmjF.32	1469949	1470332	+	384	LmjF.32.3555	-	protein_coding	Roadblock/LC7 domain containing protein%2C putative
LmjF.32.3560	LmjF.32	1471180	1472901	+	1722	LmjF.32.3560	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3570	LmjF.32	1473803	1477492	+	3690	LmjF.32.3570	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3590	LmjF.32	1478225	1478578	+	354	LmjF.32.3590	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3600	LmjF.32	1479422	1480024	+	603	LmjF.32.3600	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3610	LmjF.32	1480798	1481241	+	444	LmjF.32.3610	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3620	LmjF.32	1482526	1483380	+	855	LmjF.32.3620	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3630	LmjF.32	1484039	1485358	+	1320	LmjF.32.3630	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3640	LmjF.32	1485752	1487098	+	1347	LmjF.32.3640	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3650	LmjF.32	1488025	1489113	+	1089	LmjF.32.3650	-	protein_coding	3-hydroxyisobutyryl-coenzyme a hydrolase-like protein
LmjF.32.3660	LmjF.32	1492599	1493687	+	1089	LmjF.32.3660	-	protein_coding	3-hydroxyisobutyryl-coenzyme a hydrolase-like protein
