gene_id	chr	start	end	strand	size	locus_tag	gene_name	gbkey	description
exon-LgyM4147_000665400.1-1	CP103946.1	579716	582802	-	3087	NXY56_006518	-	mRNA	Lipase (class 3)%2C putative
exon-LgyM4147_000665500.1-1	CP103946.1	586039	586353	-	315	NXY56_006519	-	mRNA	hypothetical protein
exon-LgyM4147_000665700.1-1	CP103946.1	590041	590325	-	285	NXY56_006520	-	mRNA	amastin-like surface protein%2C putative
exon-LgyM4147_000665800.1-1	CP103946.1	591532	592769	-	1238	NXY56_006521	-	mRNA	-
exon-LgyM4147_000666000.1-1	CP103946.1	595781	598103	-	2323	NXY56_006522	-	mRNA	-
exon-LgyM4147_000666200.1-1	CP103946.1	603059	603373	-	315	NXY56_006523	-	mRNA	hypothetical protein
exon-LgyM4147_000666500.1-1	CP103946.1	607063	607641	-	579	NXY56_006524	-	mRNA	amastin-like surface protein%2C putative
exon-LgyM4147_000666600.1-1	CP103946.1	608554	611790	-	3237	NXY56_006525	-	mRNA	kinesin%2C putative
exon-LgyM4147_000666700.1-1	CP103946.1	612696	615023	-	2328	NXY56_006526	-	mRNA	ATP dependent DEAD-box helicase%2C putative
exon-LgyM4147_000666800.1-1	CP103946.1	615624	616124	-	501	NXY56_006527	-	mRNA	ubiquitin-conjugating enzyme E2%2C putative
exon-LgyM4147_000666900.1-1	CP103946.1	621591	625871	-	4281	NXY56_006528	-	mRNA	dihydroxyacetonephosphate acyltransferase
exon-LgyM4147_000667000.1-1	CP103946.1	629062	630267	-	1206	NXY56_006529	-	mRNA	hypothetical protein
exon-LgyM4147_000667100.1-1	CP103946.1	631968	633560	-	1593	NXY56_006530	-	mRNA	Shwachman-Bodian-Diamond syndrome (SBDS) protein/SBDS protein C-terminal domain containing protein%2C putative
exon-LgyM4147_000667200.1-1	CP103946.1	635013	635804	-	792	NXY56_006531	-	mRNA	Calponin homology (CH) domain/Domain of Unknown Function (DUF1042)/CAMSAP CH domain containing protein%2C putative
exon-LgyM4147_000667300.1-1	CP103946.1	636855	644272	-	7418	NXY56_006532	-	mRNA	-
exon-LgyM4147_000667400.1-1	CP103946.1	645125	646849	-	1725	NXY56_006533	-	mRNA	Dihydrouridine synthase (Dus)/Histidine biosynthesis protein%2C putative
exon-LgyM4147_000667500.1-1	CP103946.1	647276	648412	-	1137	NXY56_006534	-	mRNA	hypothetical protein
exon-LgyM4147_000667600.1-1	CP103946.1	649909	650490	-	582	NXY56_006535	-	mRNA	putative ACR%2C YggU family protein
exon-LgyM4147_000667700.1-1	CP103946.1	651886	653169	-	1284	NXY56_006536	-	mRNA	hypothetical protein
exon-LgyM4147_000667800.1-1	CP103946.1	655637	656155	-	519	NXY56_006537	-	mRNA	hypothetical protein
exon-LgyM4147_000667900.1-1	CP103946.1	661068	662564	-	1497	NXY56_006538	-	mRNA	hypothetical protein
exon-LgyM4147_000668000.1-1	CP103946.1	665206	665952	-	747	NXY56_006539	-	mRNA	Enriched in surface-labeled proteome protein 11%2C putative
exon-LgyM4147_000668100.1-1	CP103946.1	666392	668365	-	1974	NXY56_006540	-	mRNA	hypothetical protein
exon-LgyM4147_000668200.1-1	CP103946.1	669091	673668	-	4578	NXY56_006541	-	mRNA	ATP-dependent RNA helicase-like protein
exon-LgyM4147_000668300.1-1	CP103946.1	675525	675902	-	378	NXY56_006542	-	mRNA	hypothetical protein
exon-LgyM4147_000668400.1-1	CP103946.1	677179	678864	-	1686	NXY56_006543	-	mRNA	hypothetical protein
exon-LgyM4147_000668500.1-1	CP103946.1	687527	688183	-	657	NXY56_006544	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000668600.1-1	CP103946.1	690072	690728	-	657	NXY56_006545	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000668700.1-1	CP103946.1	692618	693274	-	657	NXY56_006546	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000668800.1-1	CP103946.1	695166	695822	-	657	NXY56_006547	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000668900.1-1	CP103946.1	697714	698370	-	657	NXY56_006548	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000669000.1-1	CP103946.1	700258	700914	-	657	NXY56_006549	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000669100.1-1	CP103946.1	703190	703846	-	657	NXY56_006550	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000669200.1-1	CP103946.1	706123	706779	-	657	NXY56_006551	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000669300.1-1	CP103946.1	709127	709546	-	420	NXY56_006552	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000669400.1-1	CP103946.1	715134	715769	-	636	NXY56_006553	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000669500.1-1	CP103946.1	725008	725625	-	618	NXY56_006554	-	mRNA	amastin-like surface protein%2C putative
exon-LgyM4147_000669600.1-1	CP103946.1	726258	726608	-	351	NXY56_006555	-	mRNA	hypothetical protein
exon-LgyM4147_000669700.1-1	CP103946.1	726647	727231	-	585	NXY56_006556	-	mRNA	hypothetical protein
exon-LgyM4147_000669800.1-1	CP103946.1	730559	733519	-	2961	NXY56_006557	-	mRNA	Wee1-like protein kinase%2C putative
exon-LgyM4147_000669900.1-1	CP103946.1	735555	735878	-	324	NXY56_006558	-	mRNA	hypothetical protein
exon-LgyM4147_000670000.1-1	CP103946.1	742220	743026	-	807	NXY56_006559	-	mRNA	Ubiquitin-conjugating enzyme%2C putative
exon-LgyM4147_000670100.1-1	CP103946.1	744575	746893	-	2319	NXY56_006560	-	mRNA	inositol 5-phosphatase-like protein
exon-LgyM4147_000670200.1-1	CP103946.1	750199	754968	-	4770	NXY56_006561	-	mRNA	hypothetical protein
exon-LgyM4147_000670300.1-1	CP103946.1	755423	757006	-	1584	NXY56_006562	-	mRNA	3'-5' exonuclease%2C putative
exon-LgyM4147_000670400.1-1	CP103946.1	758354	758632	-	279	NXY56_006563	-	mRNA	hypothetical protein
exon-LgyM4147_000670500.1-1	CP103946.1	759073	760152	-	1080	NXY56_006564	-	mRNA	PTP1-interacting protein%2C 39 kDa%2C putative
exon-LgyM4147_000670600.1-1	CP103946.1	760920	763685	-	2766	NXY56_006565	-	mRNA	mitochondrial DNA polymerase I protein A%2C putative
exon-LgyM4147_000670700.1-1	CP103946.1	765892	771495	-	5604	NXY56_006566	-	mRNA	Protein of unknown function (DUF3595)%2C putative
exon-LgyM4147_000670800.1-1	CP103946.1	772226	773266	-	1041	NXY56_006567	-	mRNA	hypothetical protein
exon-LgyM4147_000670900.1-1	CP103946.1	774325	776448	-	2124	NXY56_006568	-	mRNA	hypothetical protein
exon-LgyM4147_000671000.1-1	CP103946.1	778096	779160	-	1065	NXY56_006569	-	mRNA	OsmC-like protein%2C putative
exon-LgyM4147_000671100.1-1	CP103946.1	785584	787941	-	2358	NXY56_006570	-	mRNA	hypothetical protein
exon-LgyM4147_000671200.1-1	CP103946.1	790510	791730	-	1221	NXY56_006571	-	mRNA	BCS1 N terminal/ATPase family associated with various cellular activities (AAA)%2C putative
exon-LgyM4147_000671300.1-1	CP103946.1	792473	796399	-	3927	NXY56_006572	-	mRNA	hypothetical protein
exon-LgyM4147_000671400.1-1	CP103946.1	797755	799476	-	1722	NXY56_006573	-	mRNA	hypothetical protein
exon-LgyM4147_000671500.1-1	CP103946.1	800353	808443	-	8091	NXY56_006574	-	mRNA	hypothetical protein
exon-LgyM4147_000671600.1-1	CP103946.1	810224	811198	-	975	NXY56_006575	-	mRNA	hypothetical protein
exon-LgyM4147_000671700.1-1	CP103946.1	812140	816108	-	3969	NXY56_006576	-	mRNA	hypothetical protein
exon-LgyM4147_000671800.1-1	CP103946.1	819885	834293	-	14409	NXY56_006577	-	mRNA	N-terminal region of Chorein%2C a TM vesicle-mediated sorter/Protein of unknown function (DUF1162)%2C putative
exon-LgyM4147_000671900.1-1	CP103946.1	835929	836570	-	642	NXY56_006578	-	mRNA	D-isomer specific 2-hydroxyacid dehydrogenase%2C NAD binding domain/Acetohydroxy acid isomeroreductase%2C catalytic domain/S-adenosyl-L-homocysteine hydrolase%2C NAD binding domain/NAD binding domain of 6-phosphogluconate dehydrogenase%2C putative
exon-LgyM4147_000672000.1-1	CP103946.1	838411	839052	-	642	NXY56_006579	-	mRNA	D-isomer specific 2-hydroxyacid dehydrogenase%2C NAD binding domain/Acetohydroxy acid isomeroreductase%2C catalytic domain/S-adenosyl-L-homocysteine hydrolase%2C NAD binding domain/NAD binding domain of 6-phosphogluconate dehydrogenase%2C putative
exon-LgyM4147_000672100.1-1	CP103946.1	840891	841532	-	642	NXY56_006580	-	mRNA	D-isomer specific 2-hydroxyacid dehydrogenase%2C NAD binding domain/Acetohydroxy acid isomeroreductase%2C catalytic domain/S-adenosyl-L-homocysteine hydrolase%2C NAD binding domain/NAD binding domain of 6-phosphogluconate dehydrogenase%2C putative
exon-LgyM4147_000672200.1-1	CP103946.1	843372	844013	-	642	NXY56_006581	-	mRNA	D-isomer specific 2-hydroxyacid dehydrogenase%2C NAD binding domain/Acetohydroxy acid isomeroreductase%2C catalytic domain/S-adenosyl-L-homocysteine hydrolase%2C NAD binding domain/NAD binding domain of 6-phosphogluconate dehydrogenase%2C putative
exon-LgyM4147_000672300.1-1	CP103946.1	845983	846858	-	876	NXY56_006582	-	mRNA	d-isomer specific 2-hydroxyacid dehydrogenase- protein
exon-LgyM4147_000672400.1-1	CP103946.1	848189	849025	-	837	NXY56_006583	-	mRNA	hypothetical protein
exon-LgyM4147_000672500.1-1	CP103946.1	849931	851661	-	1731	NXY56_006584	-	mRNA	tyrosine phosphatase isoform%2C putative
exon-LgyM4147_000672600.1-1	CP103946.1	855208	858192	-	2985	NXY56_006585	-	mRNA	hypothetical protein
exon-LgyM4147_000672700.1-1	CP103946.1	860891	862924	-	2034	NXY56_006586	-	mRNA	R3H-associated N-terminal domain containing protein%2C putative
exon-LgyM4147_000672800.1-1	CP103946.1	864021	866249	-	2229	NXY56_006587	-	mRNA	hypothetical protein
exon-LgyM4147_000672900.1-1	CP103946.1	866988	868175	-	1188	NXY56_006588	-	mRNA	EAP30/Vps36 family%2C putative
exon-LgyM4147_000673000.1-1	CP103946.1	880855	883272	-	2418	NXY56_006589	-	mRNA	Protein of unknown function (DUF3808)%2C putative
exon-LgyM4147_000673100.1-1	CP103946.1	885795	887492	-	1698	NXY56_006590	-	mRNA	hypothetical protein
exon-LgyM4147_000673200.1-1	CP103946.1	889985	890446	-	462	NXY56_006591	-	mRNA	p25-alpha%2C putative
exon-LgyM4147_000673300.1-1	CP103946.1	891858	892424	-	567	NXY56_006592	-	mRNA	p25-alpha%2C putative
exon-LgyM4147_000673400.1-1	CP103946.1	893016	893723	-	708	NXY56_006593	-	mRNA	hypothetical protein
exon-LgyM4147_000673500.1-1	CP103946.1	894878	895591	-	714	NXY56_006594	-	mRNA	Kinesin motor domain containing protein%2C putative
exon-LgyM4147_000673600.1-1	CP103946.1	895769	896404	-	636	NXY56_006595	-	mRNA	Kinesin motor domain containing protein%2C putative
exon-LgyM4147_000673700.1-1	CP103946.1	897392	899638	-	2247	NXY56_006596	-	mRNA	ATP dependent DEAD-box helicase%2C putative
exon-LgyM4147_000673800.1-1	CP103946.1	904417	904998	-	582	NXY56_006597	-	mRNA	hypothetical protein
exon-LgyM4147_000673900.1-1	CP103946.1	907521	907883	-	363	NXY56_006598	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000674000.1-1	CP103946.1	912907	913488	-	582	NXY56_006599	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000674100.1-1	CP103946.1	918269	918910	-	642	NXY56_006600	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000674200.1-1	CP103946.1	919674	921116	-	1443	NXY56_006601	-	mRNA	-
exon-LgyM4147_000674300.1-1	CP103946.1	923253	923372	-	120	NXY56_006602	-	mRNA	-
exon-LgyM4147_000674300.1-2	CP103946.1	922856	923251	-	396	NXY56_006602	-	mRNA	-
exon-LgyM4147_000674400.1-1	CP103946.1	926247	926840	-	594	NXY56_006603	-	mRNA	amastin-like surface protein%2C putative
exon-LgyM4147_000674500.1-1	CP103946.1	927661	930855	-	3195	NXY56_006604	-	mRNA	Zeta toxin%2C putative
exon-LgyM4147_000674600.1-1	CP103946.1	933918	934751	-	834	NXY56_006605	-	mRNA	pyroglutamyl-peptidase I (C15 family)
exon-LgyM4147_000674700.1-1	CP103946.1	936572	937066	-	495	NXY56_006606	-	mRNA	hypothetical protein
exon-LgyM4147_000674800.1-1	CP103946.1	938871	940748	-	1878	NXY56_006607	-	mRNA	Regulator of chromosome condensation (RCC1) repeat%2C putative
exon-LgyM4147_000674900.1-1	CP103946.1	952704	954008	-	1305	NXY56_006608	-	mRNA	hypothetical protein
exon-LgyM4147_000675000.1-1	CP103946.1	958195	960606	-	2412	NXY56_006609	-	mRNA	ATP-dependent RNA helicase%2C putative
exon-LgyM4147_000675100.1-1	CP103946.1	961298	962227	-	930	NXY56_006610	-	mRNA	hypothetical protein
exon-LgyM4147_000675200.1-1	CP103946.1	964533	967976	-	3444	NXY56_006611	-	mRNA	FtsX-like permease family%2C putative
exon-LgyM4147_000675400.1-1	CP103946.1	973928	979795	-	5868	NXY56_006612	-	mRNA	hypothetical protein
exon-LgyM4147_000675500.1-1	CP103946.1	981243	982400	-	1158	NXY56_006613	-	mRNA	protein kinase%2C putative
exon-LgyM4147_000675600.1-1	CP103946.1	984396	987422	-	3027	NXY56_006614	-	mRNA	hypothetical protein
exon-LgyM4147_000675700.1-1	CP103946.1	988932	991412	-	2481	NXY56_006615	-	mRNA	cardiolipin synthetase%2C putative
exon-LgyM4147_000675800.1-1	CP103946.1	993061	993981	-	921	NXY56_006616	-	mRNA	hypothetical protein
exon-LgyM4147_000675900.1-1	CP103946.1	995429	995671	-	243	NXY56_006617	-	mRNA	ubiquitin-like protein
exon-LgyM4147_000676000.1-1	CP103946.1	998864	999595	-	732	NXY56_006618	-	mRNA	NAD dependent deacetylase%2C putative
exon-LgyM4147_000676100.1-1	CP103946.1	1003102	1007505	-	4404	NXY56_006619	-	mRNA	eukaryotic translation initiation factor 2-alpha kinase%2C putative
exon-LgyM4147_000676200.1-1	CP103946.1	1009363	1010838	-	1476	NXY56_006620	-	mRNA	hypothetical protein
exon-LgyM4147_000676300.1-1	CP103946.1	1013675	1015387	-	1713	NXY56_006621	-	mRNA	8-oxoguanine DNA glycosylase%2C putative
exon-LgyM4147_000676400.1-1	CP103946.1	1016127	1020758	-	4632	NXY56_006622	-	mRNA	hypothetical protein
exon-LgyM4147_000676500.1-1	CP103946.1	1026953	1031101	-	4149	NXY56_006623	-	mRNA	dual specificity protein phosphatase%2C putative
exon-LgyM4147_000676600.1-1	CP103946.1	1035417	1036718	-	1302	NXY56_006624	-	mRNA	Thioredoxin/Thioredoxin-like domain containing protein%2C putative
exon-LgyM4147_000676700.1-1	CP103946.1	1041245	1044046	-	2802	NXY56_006625	-	mRNA	hypothetical protein
exon-LgyM4147_000676800.1-1	CP103946.1	1045429	1047966	-	2538	NXY56_006626	-	mRNA	Endonuclease/Exonuclease/phosphatase family%2C putative
exon-LgyM4147_000676900.1-1	CP103946.1	1048876	1049349	-	474	NXY56_006627	-	mRNA	hypothetical protein
exon-LgyM4147_000677000.1-1	CP103946.1	1050355	1053891	-	3537	NXY56_006628	-	mRNA	Glycosyl hydrolase family 65 central catalytic domain/Glycosyl hydrolase family 65%2C C-terminal domain containing protein%2C putative
exon-LgyM4147_000677100.1-1	CP103946.1	1057497	1063292	-	5796	NXY56_006629	-	mRNA	Kelch motif/Galactose oxidase%2C central domain containing protein%2C putative
exon-LgyM4147_000677200.1-1	CP103946.1	1064224	1066521	-	2298	NXY56_006630	-	mRNA	ATP-dependent RNA helicase-like protein
exon-LgyM4147_000677300.1-1	CP103946.1	1067529	1069142	-	1614	NXY56_006631	-	mRNA	Dynamin family/50S ribosome-binding GTPase%2C putative
exon-LgyM4147_000677400.1-1	CP103946.1	1070522	1072753	-	2232	NXY56_006632	-	mRNA	hypothetical protein
exon-LgyM4147_000677500.1-1	CP103946.1	1074599	1075594	-	996	NXY56_006633	-	mRNA	twinfilin%2C putative
exon-LgyM4147_000677600.1-1	CP103946.1	1076502	1078934	-	2433	NXY56_006634	-	mRNA	hypothetical protein
exon-LgyM4147_000677700.1-1	CP103946.1	1079433	1079684	-	252	NXY56_006635	-	mRNA	hypothetical protein
exon-LgyM4147_000677800.1-1	CP103946.1	1080580	1080978	-	399	NXY56_006636	-	mRNA	hypothetical protein
exon-LgyM4147_000677900.1-1	CP103946.1	1082123	1082554	-	432	NXY56_006637	-	mRNA	clathrin coat assembly protein AP17%2C putative
exon-LgyM4147_000678000.1-1	CP103946.1	1084231	1086918	-	2688	NXY56_006638	-	mRNA	asparaginyl-tRNA synthetase%2C putative
exon-LgyM4147_000678100.1-1	CP103946.1	1087972	1088541	-	570	NXY56_006639	-	mRNA	hypothetical protein
exon-LgyM4147_000678200.1-1	CP103946.1	1090572	1091858	-	1287	NXY56_006640	-	mRNA	hypothetical protein
exon-LgyM4147_000678300.1-1	CP103946.1	1093900	1094997	-	1098	NXY56_006641	-	mRNA	Histone-like transcription factor (CBF/NF-Y) and archaeal histone%2C putative
exon-LgyM4147_000678400.1-1	CP103946.1	1102322	1103413	-	1092	NXY56_006642	-	mRNA	hypothetical protein
exon-LgyM4147_000678500.1-1	CP103946.1	1107066	1107614	-	549	NXY56_006643	-	mRNA	centrin%2C putative
exon-LgyM4147_000678600.1-1	CP103946.1	1108655	1109659	-	1005	NXY56_006644	-	mRNA	hypothetical protein
exon-LgyM4147_000678700.1-1	CP103946.1	1110906	1111970	-	1065	NXY56_006645	-	mRNA	Aminotransferase class IV%2C putative
exon-LgyM4147_000678800.1-1	CP103946.1	1112797	1114446	-	1650	NXY56_006646	-	mRNA	dolichyl-P-Man:GDP-Man1GlcNAc2-PP-dolichyl alpha-1%2C3-mannosyltransferase%2C putative
exon-LgyM4147_000678900.1-1	CP103946.1	1117042	1119456	-	2415	NXY56_006647	-	mRNA	DNAj-like protein
exon-LgyM4147_000679000.1-1	CP103946.1	1122086	1122652	-	567	NXY56_006648	-	mRNA	hypothetical protein
exon-LgyM4147_000679100.1-1	CP103946.1	1124478	1130096	-	5619	NXY56_006649	-	mRNA	Sec7 domain containing protein%2C putative
exon-LgyM4147_000679200.1-1	CP103946.1	1134032	1136482	-	2451	NXY56_006650	-	mRNA	Elongation factor Tu GTP binding domain containing protein%2C putative
exon-LgyM4147_000679300.1-1	CP103946.1	1138202	1138636	-	435	NXY56_006651	-	mRNA	ribosomal protein l35a%2C putative
exon-LgyM4147_000679400.1-1	CP103946.1	1139623	1140039	-	417	NXY56_006652	-	mRNA	hypothetical protein
exon-LgyM4147_000679500.1-1	CP103946.1	1145714	1146877	-	1164	NXY56_006653	-	mRNA	hypothetical protein
exon-LgyM4147_000679600.1-1	CP103946.1	1148163	1151507	-	3345	NXY56_006654	-	mRNA	hypothetical protein
exon-LgyM4147_000679700.1-1	CP103946.1	1152537	1153616	-	1080	NXY56_006655	-	mRNA	Leucine Rich repeat%2C putative
exon-LgyM4147_000679800.1-1	CP103946.1	1154537	1156147	-	1611	NXY56_006656	-	mRNA	hypothetical protein
exon-LgyM4147_000679900.1-1	CP103946.1	1166164	1167354	-	1191	NXY56_006657	-	mRNA	protein phosphatase 2C-like protein
exon-LgyM4147_000680000.1-1	CP103946.1	1172417	1173772	-	1356	NXY56_006658	-	mRNA	protein phosphatase 2C-like protein
exon-LgyM4147_000680100.1-1	CP103946.1	1176652	1183917	-	7266	NXY56_006659	-	mRNA	Guanine nucleotide exchange factor in Golgi transport N-terminal/Sec7 domain/Domain of unknown function (DUF1981)%2C putative
exon-LgyM4147_000680200.1-1	CP103946.1	1204294	1206873	-	2580	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-2	CP103946.1	1203423	1204253	-	831	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-3	CP103946.1	1201760	1203421	-	1662	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-4	CP103946.1	1200195	1201718	-	1524	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-5	CP103946.1	1200004	1200192	-	189	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-6	CP103946.1	1199361	1200002	-	642	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-7	CP103946.1	1199137	1199358	-	222	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-8	CP103946.1	1198347	1199051	-	705	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-9	CP103946.1	1197562	1198344	-	783	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-10	CP103946.1	1197237	1197560	-	324	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-11	CP103946.1	1197145	1197234	-	90	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-12	CP103946.1	1197092	1197142	-	51	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-13	CP103946.1	1196844	1197089	-	246	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-14	CP103946.1	1196614	1196760	-	147	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-15	CP103946.1	1196444	1196611	-	168	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-16	CP103946.1	1196053	1196442	-	390	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-17	CP103946.1	1195691	1196050	-	360	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-18	CP103946.1	1195506	1195688	-	183	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-19	CP103946.1	1195324	1195503	-	180	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-20	CP103946.1	1195304	1195321	-	18	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-21	CP103946.1	1195276	1195302	-	27	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680200.1-22	CP103946.1	1195109	1195273	-	165	NXY56_006660	-	mRNA	-
exon-LgyM4147_000680300.1-1	CP103946.1	1213179	1215791	+	2613	NXY56_006661	-	mRNA	C2 domain containing protein%2C putative
exon-LgyM4147_000680400.1-1	CP103946.1	1219149	1221005	+	1857	NXY56_006662	-	mRNA	hypothetical protein
exon-LgyM4147_000680500.1-1	CP103946.1	1237208	1238887	+	1680	NXY56_006663	-	mRNA	hypothetical protein
exon-LgyM4147_000680600.1-1	CP103946.1	1240973	1241569	+	597	NXY56_006664	-	mRNA	Alba%2C putative
exon-LgyM4147_000680700.1-1	CP103946.1	1246798	1248204	+	1407	NXY56_006665	-	mRNA	AP-3 complex subunit mu%2C putative
exon-LgyM4147_000680800.1-1	CP103946.1	1249199	1249468	+	270	NXY56_006666	-	mRNA	acyl-CoA binding protein%2C putative
exon-LgyM4147_000680900.1-1	CP103946.1	1252955	1254403	+	1449	NXY56_006667	-	mRNA	ruvB-like DNA helicase%2C putative
exon-LgyM4147_000681000.1-1	CP103946.1	1255402	1257486	+	2085	NXY56_006668	-	mRNA	ATP-dependent RNA and DNA helicase%2C mitochondrial%2C putative
exon-LgyM4147_000681100.1-1	CP103946.1	1258707	1263239	+	4533	NXY56_006669	-	mRNA	phospholipid-transporting ATPase-like protein
exon-LgyM4147_000681200.1-1	CP103946.1	1265139	1266911	+	1773	NXY56_006670	-	mRNA	protein of unknown function DUF21/CBS domain containing protein%2C putative
exon-LgyM4147_000681300.1-1	CP103946.1	1268867	1271584	+	2718	NXY56_006671	-	mRNA	Vps52 / Sac2 family%2C putative
exon-LgyM4147_000681400.1-1	CP103946.1	1273260	1275134	+	1875	NXY56_006672	-	mRNA	NADPH-cytochrome p450 reductase-like protein
exon-LgyM4147_000681500.1-1	CP103946.1	1276155	1277780	+	1626	NXY56_006673	-	mRNA	WD domain%2C G-beta repeat%2C putative
exon-LgyM4147_000681600.1-1	CP103946.1	1279064	1280734	+	1671	NXY56_006674	-	mRNA	hypothetical protein
exon-LgyM4147_000681700.1-1	CP103946.1	1281457	1282224	+	768	NXY56_006675	-	mRNA	RNA recognition motif (RRM%2C RBD%2C or RNP domain)/RNA recognition motif (RRM%2C RBD%2C or RNP domain)%2C putative
exon-LgyM4147_000681800.1-1	CP103946.1	1284077	1285429	+	1353	NXY56_006676	-	mRNA	hypothetical protein
exon-LgyM4147_000681900.1-1	CP103946.1	1286669	1289146	+	2478	NXY56_006677	-	mRNA	GPI transamidase subunit 16%2C putative
exon-LgyM4147_000682000.1-1	CP103946.1	1291307	1292155	+	849	NXY56_006678	-	mRNA	hypothetical protein
exon-LgyM4147_000682100.1-1	CP103946.1	1305464	1306741	+	1278	NXY56_006679	-	mRNA	methyltransferase-like protein
exon-LgyM4147_000682200.1-1	CP103946.1	1307551	1308453	+	903	NXY56_006680	-	mRNA	hypothetical protein
exon-LgyM4147_000682300.1-1	CP103946.1	1311353	1311949	+	597	NXY56_006681	-	mRNA	hypothetical protein
exon-LgyM4147_000682400.1-1	CP103946.1	1314489	1316375	+	1887	NXY56_006682	-	mRNA	calcineurin-like phosphoesterase-like protein
exon-LgyM4147_000682500.1-1	CP103946.1	1317773	1318255	+	483	NXY56_006683	-	mRNA	40S ribosomal protein S19-like protein
exon-LgyM4147_000682600.1-1	CP103946.1	1319319	1321127	+	1809	NXY56_006684	-	mRNA	hypothetical protein
exon-LgyM4147_000682700.1-1	CP103946.1	1323036	1323455	+	420	NXY56_006685	-	mRNA	hypothetical protein
exon-LgyM4147_000682800.1-1	CP103946.1	1324723	1325985	+	1263	NXY56_006686	-	mRNA	-
exon-LgyM4147_000682800.1-2	CP103946.1	1325988	1326230	+	243	NXY56_006686	-	mRNA	-
exon-LgyM4147_000682900.1-1	CP103946.1	1326995	1327564	+	570	NXY56_006687	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000683000.1-1	CP103946.1	1329485	1329958	+	474	NXY56_006688	-	mRNA	hypothetical protein
exon-LgyM4147_000683100.1-1	CP103946.1	1330177	1330668	+	492	NXY56_006689	-	mRNA	hypothetical protein
exon-LgyM4147_000683200.1-1	CP103946.1	1330674	1330895	+	222	NXY56_006690	-	mRNA	hypothetical protein
exon-LgyM4147_000683300.1-1	CP103946.1	1331653	1332222	+	570	NXY56_006691	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000683400.1-1	CP103946.1	1334146	1334619	+	474	NXY56_006692	-	mRNA	hypothetical protein
exon-LgyM4147_000683500.1-1	CP103946.1	1334838	1335329	+	492	NXY56_006693	-	mRNA	hypothetical protein
exon-LgyM4147_000683600.1-1	CP103946.1	1335335	1335556	+	222	NXY56_006694	-	mRNA	hypothetical protein
exon-LgyM4147_000683700.1-1	CP103946.1	1336314	1336883	+	570	NXY56_006695	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000683800.1-1	CP103946.1	1338802	1339275	+	474	NXY56_006696	-	mRNA	hypothetical protein
exon-LgyM4147_000683900.1-1	CP103946.1	1339492	1339983	+	492	NXY56_006697	-	mRNA	hypothetical protein
exon-LgyM4147_000684000.1-1	CP103946.1	1340984	1341025	+	42	NXY56_006698	-	mRNA	-
exon-LgyM4147_000684000.1-2	CP103946.1	1341028	1341486	+	459	NXY56_006698	-	mRNA	-
exon-LgyM4147_000684100.1-1	CP103946.1	1345745	1346179	+	435	NXY56_006699	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000684200.1-1	CP103946.1	1348930	1349286	+	357	NXY56_006700	-	mRNA	hypothetical protein
